Goal,Target,Indicator,SeriesCode,SeriesDescription,GeoAreaCode,GeoAreaName,TimePeriod,Value,Time_Detail,TimeCoverage,UpperBound,LowerBound,BasePeriod,Source,GeoInfoUrl,FootNote,[Age],[Nature],[Reporting Type],[Sex],[Type of occupation],[Units]
"8","8.5","8.5.1","SL_EMP_EARN","Average hourly earnings of employees by sex and occupation (local currency)","586","Pakistan","2016","115.0","2016","","","","","LFS - Labour Force Survey","","Population coverage: Excluding both institutional population and armed forces and/or conscripts | Local currency: PAK - Pakistani rupee(PKR) | Working time arrangement coverage: Full-time and part time workers","","C","G","FEMALE","isco08-2","CUR_LCU"
"8","8.5","8.5.1","SL_EMP_EARN","Average hourly earnings of employees by sex and occupation (local currency)","586","Pakistan","2016","76.0","2016","","","","","LFS - Labour Force Survey","","Population coverage: Excluding both institutional population and armed forces and/or conscripts | Local currency: PAK - Pakistani rupee(PKR) | Working time arrangement coverage: Full-time and part time workers","","C","G","FEMALE","isco08-3","CUR_LCU"
"8","8.5","8.5.1","SL_EMP_EARN","Average hourly earnings of employees by sex and occupation (local currency)","586","Pakistan","2016","103.0","2016","","","","","LFS - Labour Force Survey","","Population coverage: Excluding both institutional population and armed forces and/or conscripts | Local currency: PAK - Pakistani rupee(PKR) | Working time arrangement coverage: Full-time and part time workers","","C","G","FEMALE","isco08-4","CUR_LCU"
"8","8.5","8.5.1","SL_EMP_EARN","Average hourly earnings of employees by sex and occupation (local currency)","586","Pakistan","2016","54.0","2016","","","","","LFS - Labour Force Survey","","Population coverage: Excluding both institutional population and armed forces and/or conscripts | Local currency: PAK - Pakistani rupee(PKR) | Working time arrangement coverage: Full-time and part time workers","","C","G","BOTHSEX","isco08-5","CUR_LCU"
"8","8.5","8.5.1","SL_EMP_EARN","Average hourly earnings of employees by sex and occupation (local currency)","586","Pakistan","2016","67.0","2016","","","","","LFS - Labour Force Survey","","Population coverage: Excluding both institutional population and armed forces and/or conscripts | Local currency: PAK - Pakistani rupee(PKR) | Working time arrangement coverage: Full-time and part time workers","","C","G","BOTHSEX","isco08-6","CUR_LCU"
"8","8.5","8.5.1","SL_EMP_EARN","Average hourly earnings of employees by sex and occupation (local currency)","586","Pakistan","2016","64.0","2016","","","","","LFS - Labour Force Survey","","Population coverage: Excluding both institutional population and armed forces and/or conscripts | Local currency: PAK - Pakistani rupee(PKR) | Working time arrangement coverage: Full-time and part time workers","","C","G","BOTHSEX","isco08-7","CUR_LCU"
"8","8.5","8.5.1","SL_EMP_EARN","Average hourly earnings of employees by sex and occupation (local currency)","586","Pakistan","2016","55.0","2016","","","","","LFS - Labour Force Survey","","Population coverage: Excluding both institutional population and armed forces and/or conscripts | Local currency: PAK - Pakistani rupee(PKR) | Working time arrangement coverage: Full-time and part time workers","","C","G","BOTHSEX","isco08-8","CUR_LCU"
"8","8.5","8.5.1","SL_EMP_EARN","Average hourly earnings of employees by sex and occupation (local currency)","586","Pakistan","2016","47.0","2016","","","","","LFS - Labour Force Survey","","Population coverage: Excluding both institutional population and armed forces and/or conscripts | Local currency: PAK - Pakistani rupee(PKR) | Working time arrangement coverage: Full-time and part time workers","","C","G","BOTHSEX","isco08-9","CUR_LCU"
"8","8.5","8.5.1","SL_EMP_EARN","Average hourly earnings of employees by sex and occupation (local currency)","586","Pakistan","2016","74.0","2016","","","","","LFS - Labour Force Survey","","Population coverage: Excluding both institutional population and armed forces and/or conscripts | Local currency: PAK - Pakistani rupee(PKR) | Working time arrangement coverage: Full-time and part time workers","","C","G","MALE","isco08","CUR_LCU"
"8","8.5","8.5.1","SL_EMP_EARN","Average hourly earnings of employees by sex and occupation (local currency)","586","Pakistan","2017","78.3","2017","","","","","LFS - Labour Force Survey","","Data reference period: Noncalendar year | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Local currency: PAK - Pakistani rupee(PKR) | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers","","C","G","BOTHSEX","isco08-7","CUR_LCU"
"8","8.5","8.5.1","SL_EMP_EARN","Average hourly earnings of employees by sex and occupation (local currency)","586","Pakistan","2017","74.5","2017","","","","","LFS - Labour Force Survey","","Data reference period: Noncalendar year | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Local currency: PAK - Pakistani rupee(PKR) | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers","","C","G","BOTHSEX","isco08-8","CUR_LCU"
"8","8.5","8.5.1","SL_EMP_EARN","Average hourly earnings of employees by sex and occupation (local currency)","586","Pakistan","2017","0.0","2017","","","","","LFS - Labour Force Survey","","Data reference period: Noncalendar year | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Local currency: PAK - Pakistani rupee(PKR) | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers","","C","G","BOTHSEX","isco08-X","CUR_LCU"
"8","8.5","8.5.1","SL_EMP_EARN","Average hourly earnings of employees by sex and occupation (local currency)","586","Pakistan","2017","86.9","2017","","","","","LFS - Labour Force Survey","","Data reference period: Noncalendar year | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Local currency: PAK - Pakistani rupee(PKR) | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers","","C","G","MALE","isco08-6","CUR_LCU"
"8","8.5","8.5.1","SL_EMP_EARN","Average hourly earnings of employees by sex and occupation (local currency)","586","Pakistan","2017","0.0","2017","","","","","LFS - Labour Force Survey","","Data reference period: Noncalendar year | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Local currency: PAK - Pakistani rupee(PKR) | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers","","C","G","FEMALE","isco08-X","CUR_LCU"
"8","8.5","8.5.1","SL_EMP_EARN","Average hourly earnings of employees by sex and occupation (local currency)","586","Pakistan","2017","37.1","2017","","","","","LFS - Labour Force Survey","","Data reference period: Noncalendar year | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Local currency: PAK - Pakistani rupee(PKR) | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers","","C","G","FEMALE","isco08-9","CUR_LCU"
"8","8.5","8.5.1","SL_EMP_EARN","Average hourly earnings of employees by sex and occupation (local currency)","586","Pakistan","2017","0.0","2017","","","","","LFS - Labour Force Survey","","Data reference period: Noncalendar year | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Local currency: PAK - Pakistani rupee(PKR) | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers","","C","G","FEMALE","isco08-0","CUR_LCU"
"8","8.5","8.5.1","SL_EMP_EARN","Average hourly earnings of employees by sex and occupation (local currency)","586","Pakistan","2017","70.5","2017","","","","","LFS - Labour Force Survey","","Data reference period: Noncalendar year | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Local currency: PAK - Pakistani rupee(PKR) | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers","","C","G","BOTHSEX","isco08-5","CUR_LCU"
"8","8.5","8.5.1","SL_EMP_EARN","Average hourly earnings of employees by sex and occupation (local currency)","586","Pakistan","2017","85.5","2017","","","","","LFS - Labour Force Survey","","Data reference period: Noncalendar year | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Local currency: PAK - Pakistani rupee(PKR) | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers","","C","G","BOTHSEX","isco08-6","CUR_LCU"
"8","8.5","8.5.1","SL_EMP_EARN","Average hourly earnings of employees by sex and occupation (local currency)","586","Pakistan","2017","129.6","2017","","","","","LFS - Labour Force Survey","","Data reference period: Noncalendar year | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Local currency: PAK - Pakistani rupee(PKR) | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers","","C","G","BOTHSEX","isco08-3","CUR_LCU"
